SEED T1,KADJ O T1,KADJ D T1,KADJ EM T1,BADJ O T1,BADJ D T1,BADJ EM T1,BARTHAG T1,WIN% T1,EXP T1,TALENT T1,ELITE SOS T1,SEED T2,KADJ O T2,KADJ D T2,KADJ EM T2,BADJ O T2,BADJ D T2,BADJ EM T2,BARTHAG T2,WIN% T2,EXP T2,TALENT T2,ELITE SOS T2,WINNER
6,109.822,90.218,19.6039,108.8,90.4,18.4,0.894,75.75758,2.019,64.106,26.215,11,112.932,96.3729,16.559,112.5,95.8,16.7,0.864,68.75,1.692,54.624,27.072,0
3,114.804,93.1006,21.703,113.8,93.9,19.9,0.901,74.28571,0.943,62.489,35.894,14,105.356,97.7759,7.57974,103.9,96.7,7.2,0.696,75.75758,1.537,8.013,12.621,0
7,109.724,92.7362,16.988,107.9,92.2,15.7,0.859,78.125,1.787,27.287,20.89,10,111.847,97.4264,14.4209,111.2,96.7,14.5,0.833,57.57576,2.234,45.528,37.339,0
2,113.834,88.2242,25.6096,112.3,89.9,22.4,0.928,93.75,2.076,41.701,24.555,15,106.011,101.426,4.58447,104.8,101.1,3.7,0.602,65.51724,2.08,7.93,13.609,0
1,119.505,90.8029,28.7018,120.0,89.4,30.6,0.967,94.11765,1.993,76.479,26.504,16,102.907,103.292,-0.38517,101.7,103.4,-1.7,0.453,61.76471,1.669,5.779,11.596,0
8,110.321,91.5518,18.7696,109.6,90.7,18.9,0.898,75.0,1.792,60.906,25.625,9,112.305,92.727,19.5782,113.4,91.5,21.9,0.922,59.375,1.966,69.318,35.021,1
5,115.206,97.7687,17.437,114.4,96.3,18.1,0.879,69.69697,1.54,81.31,26.811,12,111.003,95.4298,15.5729,110.2,95.7,14.5,0.835,79.41176,2.275,19.193,18.354,1
4,111.247,88.3769,22.87,111.4,89.7,21.7,0.924,73.52941,1.591,60.093,30.743,13,105.208,98.4152,6.79253,103.7,98.8,4.9,0.636,70.0,2.319,6.997,13.533,1
6,114.287,95.2916,18.9952,113.7,95.3,18.4,0.884,67.74194,1.933,86.327,35.555,11,109.563,100.813,8.74997,108.8,100.6,8.2,0.711,67.64706,2.142,50.027,18.893,1
3,115.013,89.4016,25.6115,113.7,89.8,23.9,0.938,78.125,1.788,77.588,34.119,14,95.0018,91.7599,3.24183,93.6,91.5,2.1,0.565,60.60606,2.141,2.161,15.033,0
7,109.943,94.5593,15.3838,107.9,94.7,13.2,0.818,74.19355,1.859,69.642,25.412,10,103.157,88.1874,14.9701,101.2,87.1,14.1,0.849,67.74194,1.687,76.219,27.172,1
2,121.279,96.6246,24.6542,121.8,96.2,25.6,0.938,81.25,2.26,57.624,33.256,15,103.29,99.533,3.75741,101.4,98.6,2.8,0.58,64.70588,1.985,11.594,13.032,0
1,119.627,92.2012,27.4261,119.0,92.5,26.5,0.948,84.375,2.0,80.027,29.684,16,101.432,99.0391,2.393,98.4,99.0,-0.6,0.483,55.17241,1.789,3.853,12.978,0
8,112.272,97.278,14.9935,111.6,96.5,15.1,0.842,70.96774,1.978,45.189,20.08,9,109.126,94.8747,14.251,107.7,95.0,12.7,0.809,81.81818,2.539,6.944,17.783,0
5,109.524,92.0845,17.4393,108.9,90.9,18.0,0.889,67.74194,1.511,43.162,29.925,12,110.413,90.2135,20.1997,109.3,90.7,18.6,0.895,90.625,2.597,21.428,14.937,0
4,121.946,96.348,25.5977,121.6,95.5,26.1,0.942,74.19355,1.978,66.994,34.801,13,112.236,93.268,18.9677,110.8,93.2,17.6,0.88,88.23529,1.584,12.798,10.427,0
6,110.496,93.6698,16.8263,110.1,93.0,17.1,0.875,65.625,2.668,38.382,34.3,11,110.61,94.1013,16.5087,109.2,92.9,16.3,0.865,71.875,1.484,36.501,21.413,1
3,117.73,94.2638,23.4657,116.7,94.2,22.5,0.922,87.87879,1.951,23.025,24.953,14,111.911,104.341,7.57016,110.7,102.9,7.8,0.699,63.63636,2.647,8.499,16.242,0
7,107.561,93.8189,13.7419,106.9,93.3,13.6,0.827,68.75,1.198,77.947,26.572,10,108.503,93.7079,14.7956,108.0,93.4,14.6,0.842,56.25,1.94,83.395,40.022,0
2,114.555,95.0304,19.5245,113.3,94.1,19.2,0.894,78.78788,1.736,83.511,28.23,15,103.503,99.4018,4.10161,102.2,99.3,2.9,0.582,55.17241,2.161,12.559,15.425,0
1,123.643,91.4115,32.232,123.2,90.0,33.2,0.974,94.11765,1.575,91.348,31.137,8,113.269,94.9599,18.3096,111.3,94.9,16.4,0.862,81.25,1.801,36.183,15.383,0
5,113.313,93.145,20.1684,113.3,93.3,20.0,0.903,64.51613,2.351,51.905,34.766,4,117.76,92.4889,25.2715,118.4,92.2,26.2,0.947,75.75758,1.147,86.899,30.75,1
11,115.623,97.4927,18.1301,115.3,97.2,18.1,0.877,58.82353,1.908,24.152,33.868,3,114.248,91.6187,22.6298,113.5,91.9,21.6,0.919,78.125,1.394,80.006,31.253,0
7,116.488,94.2736,22.2141,116.9,94.7,22.2,0.919,69.69697,1.918,72.558,26.105,2,110.652,89.1087,21.5431,110.2,89.1,21.1,0.92,78.78788,1.088,91.173,33.486,1
1,118.637,89.0891,29.5475,118.3,88.9,29.4,0.964,88.23529,1.669,77.815,29.3,8,110.77,95.3533,15.4164,109.9,94.2,15.7,0.855,59.375,0.899,58.01,36.499,0
5,115.936,97.0522,18.8834,115.7,95.7,20.0,0.899,79.41176,1.39,73.308,25.335,4,114.882,88.1564,26.7252,113.7,87.7,26.0,0.952,79.41176,1.47,87.745,27.862,0
6,109.822,90.218,19.6039,108.8,90.4,18.4,0.894,75.75758,2.019,64.106,26.215,3,114.804,93.1006,21.703,113.8,93.9,19.9,0.901,74.28571,0.943,62.489,35.894,1
7,109.724,92.7362,16.988,107.9,92.2,15.7,0.859,78.125,1.787,27.287,20.89,2,113.834,88.2242,25.6096,112.3,89.9,22.4,0.928,93.75,2.076,41.701,24.555,1
1,119.505,90.8029,28.7018,120.0,89.4,30.6,0.967,94.11765,1.993,76.479,26.504,9,112.305,92.727,19.5782,113.4,91.5,21.9,0.922,59.375,1.966,69.318,35.021,0
12,111.003,95.4298,15.5729,110.2,95.7,14.5,0.835,79.41176,2.275,19.193,18.354,13,105.208,98.4152,6.79253,103.7,98.8,4.9,0.636,70.0,2.319,6.997,13.533,0
11,109.563,100.813,8.74997,108.8,100.6,8.2,0.711,67.64706,2.142,50.027,18.893,3,115.013,89.4016,25.6115,113.7,89.8,23.9,0.938,78.125,1.788,77.588,34.119,0
10,103.157,88.1874,14.9701,101.2,87.1,14.1,0.849,67.74194,1.687,76.219,27.172,2,121.279,96.6246,24.6542,121.8,96.2,25.6,0.938,81.25,2.26,57.624,33.256,0
1,119.627,92.2012,27.4261,119.0,92.5,26.5,0.948,84.375,2.0,80.027,29.684,8,112.272,97.278,14.9935,111.6,96.5,15.1,0.842,70.96774,1.978,45.189,20.08,1
5,109.524,92.0845,17.4393,108.9,90.9,18.0,0.889,67.74194,1.511,43.162,29.925,4,121.946,96.348,25.5977,121.6,95.5,26.1,0.942,74.19355,1.978,66.994,34.801,1
11,110.61,94.1013,16.5087,109.2,92.9,16.3,0.865,71.875,1.484,36.501,21.413,3,117.73,94.2638,23.4657,116.7,94.2,22.5,0.922,87.87879,1.951,23.025,24.953,1
7,107.561,93.8189,13.7419,106.9,93.3,13.6,0.827,68.75,1.198,77.947,26.572,2,114.555,95.0304,19.5245,113.3,94.1,19.2,0.894,78.78788,1.736,83.511,28.23,1
1,123.643,91.4115,32.232,123.2,90.0,33.2,0.974,94.11765,1.575,91.348,31.137,4,117.76,92.4889,25.2715,118.4,92.2,26.2,0.947,75.75758,1.147,86.899,30.75,1
11,115.623,97.4927,18.1301,115.3,97.2,18.1,0.877,58.82353,1.908,24.152,33.868,2,110.652,89.1087,21.5431,110.2,89.1,21.1,0.92,78.78788,1.088,91.173,33.486,1
1,118.637,89.0891,29.5475,118.3,88.9,29.4,0.964,88.23529,1.669,77.815,29.3,5,115.936,97.0522,18.8834,115.7,95.7,20.0,0.899,79.41176,1.39,73.308,25.335,1
3,114.804,93.1006,21.703,113.8,93.9,19.9,0.901,74.28571,0.943,62.489,35.894,2,113.834,88.2242,25.6096,112.3,89.9,22.4,0.928,93.75,2.076,41.701,24.555,0
1,119.505,90.8029,28.7018,120.0,89.4,30.6,0.967,94.11765,1.993,76.479,26.504,12,111.003,95.4298,15.5729,110.2,95.7,14.5,0.835,79.41176,2.275,19.193,18.354,0
11,109.563,100.813,8.74997,108.8,100.6,8.2,0.711,67.64706,2.142,50.027,18.893,10,103.157,88.1874,14.9701,101.2,87.1,14.1,0.849,67.74194,1.687,76.219,27.172,0
8,112.272,97.278,14.9935,111.6,96.5,15.1,0.842,70.96774,1.978,45.189,20.08,4,121.946,96.348,25.5977,121.6,95.5,26.1,0.942,74.19355,1.978,66.994,34.801,0
3,117.73,94.2638,23.4657,116.7,94.2,22.5,0.922,87.87879,1.951,23.025,24.953,2,114.555,95.0304,19.5245,113.3,94.1,19.2,0.894,78.78788,1.736,83.511,28.23,1
4,117.76,92.4889,25.2715,118.4,92.2,26.2,0.947,75.75758,1.147,86.899,30.75,2,110.652,89.1087,21.5431,110.2,89.1,21.1,0.92,78.78788,1.088,91.173,33.486,0
5,115.936,97.0522,18.8834,115.7,95.7,20.0,0.899,79.41176,1.39,73.308,25.335,3,114.804,93.1006,21.703,113.8,93.9,19.9,0.901,74.28571,0.943,62.489,35.894,1
1,119.505,90.8029,28.7018,120.0,89.4,30.6,0.967,94.11765,1.993,76.479,26.504,11,109.563,100.813,8.74997,108.8,100.6,8.2,0.711,67.64706,2.142,50.027,18.893,1
8,112.272,97.278,14.9935,111.6,96.5,15.1,0.842,70.96774,1.978,45.189,20.08,2,114.555,95.0304,19.5245,113.3,94.1,19.2,0.894,78.78788,1.736,83.511,28.23,0
4,117.76,92.4889,25.2715,118.4,92.2,26.2,0.947,75.75758,1.147,86.899,30.75,3,114.804,93.1006,21.703,113.8,93.9,19.9,0.901,74.28571,0.943,62.489,35.894,1
11,109.563,100.813,8.74997,108.8,100.6,8.2,0.711,67.64706,2.142,50.027,18.893,8,112.272,97.278,14.9935,111.6,96.5,15.1,0.842,70.96774,1.978,45.189,20.08,1
3,114.804,93.1006,21.703,113.8,93.9,19.9,0.901,74.28571,0.943,62.489,35.894,8,112.272,97.278,14.9935,111.6,96.5,15.1,0.842,70.96774,1.978,45.189,20.08,0
1,119.854,87.3419,32.5121,120.0,88.6,31.4,0.97,94.11765,1.425,85.29,33.083,16,104.907,106.362,-1.45422,103.1,105.3,-2.2,0.44,68.75,1.651,10.619,7.914,0
8,109.859,92.6156,17.2431,109.2,91.9,17.3,0.879,75.0,1.461,51.719,22.024,9,108.029,89.7638,18.2648,107.0,89.5,17.5,0.886,87.5,1.964,12.129,18.366,1
5,112.268,91.9702,20.2975,111.6,92.1,19.5,0.901,75.0,1.634,87.758,28.984,12,111.342,105.22,6.12172,109.0,105.3,3.7,0.598,65.625,1.708,19.361,21.528,0
4,117.599,94.8962,22.7026,115.8,94.3,21.5,0.914,73.33333,2.003,75.457,30.926,13,111.84,102.537,9.30246,111.2,101.7,9.5,0.736,54.54545,1.998,23.414,20.266,0
6,106.604,89.2115,17.3928,106.7,89.5,17.2,0.883,75.75758,1.941,51.85,29.253,11,111.49,94.1721,17.3175,109.9,94.6,15.3,0.849,74.19355,1.438,48.75,24.05,0
3,116.551,92.2687,24.2828,115.1,92.9,22.2,0.922,69.69697,1.295,87.834,35.728,14,105.808,98.4546,7.35379,103.7,98.2,5.5,0.652,58.82353,1.364,24.434,13.908,1
7,111.497,94.9637,16.5333,112.3,93.4,18.9,0.893,68.75,1.456,59.468,30.206,10,108.997,90.9613,18.0357,109.0,90.6,18.4,0.893,63.63636,1.267,83.706,33.163,1
2,117.429,91.9581,25.4713,116.2,91.5,24.7,0.94,79.41176,1.975,77.427,30.606,15,100.038,97.6604,2.37748,99.3,96.6,2.7,0.579,67.85714,1.468,8.349,13.504,0
1,118.167,90.5783,27.5886,116.7,89.8,26.9,0.953,87.5,1.804,56.087,28.835,16,103.697,100.573,3.12414,101.3,99.3,2.0,0.557,73.52941,2.038,26.761,8.712,0
8,112.378,95.585,16.7934,111.2,93.9,17.3,0.875,80.64516,1.25,51.509,22.1,9,104.941,86.3361,18.605,103.8,85.9,17.9,0.898,70.96774,1.262,83.764,31.177,0
5,110.745,90.7154,20.0295,109.2,90.6,18.6,0.895,87.5,1.671,31.589,20.638,12,107.504,89.9248,17.5793,107.0,89.5,17.5,0.886,81.25,1.843,23.484,19.818,0
4,113.609,96.0838,17.5253,113.3,95.2,18.1,0.881,74.19355,1.374,72.84,29.018,13,108.952,94.3666,14.5856,106.2,94.6,11.6,0.791,87.5,1.736,12.64,9.836,1
6,114.769,94.9437,19.8256,114.3,94.7,19.6,0.897,75.0,1.45,54.813,27.451,11,112.547,93.7989,18.7481,112.8,93.0,19.8,0.902,61.76471,1.739,60.317,30.379,0
3,111.307,92.5315,18.7753,110.0,92.3,17.7,0.883,75.0,1.44,68.381,29.605,14,107.635,103.917,3.71824,106.0,102.9,3.1,0.585,75.0,1.964,15.114,18.062,0
7,117.315,92.8309,24.4842,116.4,92.5,23.9,0.934,84.84848,1.561,27.091,21.607,10,112.433,97.4388,14.9939,111.7,96.4,15.3,0.845,63.63636,1.486,89.841,29.304,0
2,115.425,90.4885,24.9367,115.5,90.1,25.4,0.946,78.125,1.717,43.295,35.3,15,102.939,103.298,-0.35881,101.6,103.1,-1.5,0.458,73.33333,1.925,20.119,10.93,0
1,114.384,89.4743,24.9097,114.0,89.1,24.9,0.945,94.11765,0.851,90.246,24.373,16,100.3,97.8928,2.40771,98.1,97.0,1.1,0.532,57.57576,1.558,16.46,13.94,0
8,113.444,92.8117,20.6323,113.2,91.9,21.3,0.917,72.72727,1.575,85.262,31.848,9,106.69,91.7943,14.8954,106.3,91.2,15.1,0.853,65.51724,1.84,78.599,30.998,1
5,107.306,86.2797,21.0266,106.2,86.7,19.5,0.912,85.29412,1.792,31.121,23.817,12,115.443,101.891,13.552,114.0,100.9,13.1,0.803,86.2069,2.416,1.23,16.574,1
4,115.399,89.8348,25.564,114.9,89.1,25.8,0.949,74.19355,1.925,73.327,31.074,13,104.267,94.8414,9.42513,103.7,94.7,9.0,0.74,75.75758,1.877,9.27,14.561,0
6,114.599,94.1043,20.4947,113.9,94.0,19.9,0.901,66.66667,2.201,17.888,31.568,11,111.513,93.6021,17.9107,111.3,93.3,18.0,0.884,72.72727,1.502,80.577,24.044,1
3,114.142,96.7568,17.3849,114.4,96.5,17.9,0.876,87.87879,1.508,49.461,21.234,14,106.707,98.1992,8.50753,103.8,99.8,4.0,0.611,68.96552,2.025,21.883,11.471,0
7,109.94,90.3071,19.633,109.5,89.4,20.1,0.912,67.74194,1.583,61.661,30.403,10,110.105,90.4261,19.6787,110.5,90.2,20.3,0.912,68.75,1.738,48.074,29.614,1
2,117.329,91.5966,25.7322,116.7,92.4,24.3,0.936,81.81818,1.753,69.372,34.312,15,105.657,103.75,1.90682,104.1,103.7,0.4,0.511,75.0,1.776,0.2,11.49,0
1,119.296,87.7467,31.5489,119.1,88.0,31.1,0.97,85.29412,2.027,88.055,31.735,16,91.8221,99.7369,-7.91476,91.4,98.4,-7.0,0.3,51.6129,2.365,0.2,18.903,0
8,119.968,97.7354,22.2322,119.5,96.7,22.8,0.919,69.69697,2.356,54.719,28.292,9,115.013,97.1787,17.834,114.5,97.2,17.3,0.868,62.5,1.649,78.786,30.501,0
5,112.093,91.9447,20.1487,111.1,91.7,19.4,0.901,70.96774,1.698,77.137,35.891,12,116.361,95.0722,21.2893,115.2,95.0,20.2,0.902,78.78788,1.965,9.11,15.1,0
4,110.762,88.1665,22.5959,109.8,87.3,22.5,0.933,84.375,1.783,73.138,29.198,13,109.569,95.6534,13.9156,108.2,95.7,12.5,0.804,81.81818,2.178,13.214,16.852,0
6,119.809,101.439,18.3693,119.6,100.6,19.0,0.88,67.64706,2.332,57.766,27.053,11,107.842,90.1999,17.6423,106.6,89.5,17.1,0.882,76.47059,1.96,4.171,20.316,1
3,118.384,94.9837,23.4007,117.9,95.2,22.7,0.921,77.41935,1.704,62.004,33.152,14,110.763,103.694,7.06873,110.2,102.7,7.5,0.692,75.0,2.309,2.044,12.73,0
7,108.108,92.8809,15.2274,106.5,91.9,14.6,0.845,76.47059,2.066,22.243,24.758,10,116.442,97.0364,19.4058,115.2,97.3,17.9,0.875,83.33333,1.478,22.783,17.876,1
2,118.572,95.5965,22.9755,118.0,95.1,22.9,0.923,77.41935,1.602,89.439,33.157,15,99.6218,101.452,-1.83054,98.9,101.5,-2.6,0.426,67.64706,1.814,7.912,10.542,0
1,119.854,87.3419,32.5121,120.0,88.6,31.4,0.97,94.11765,1.425,85.29,33.083,9,108.029,89.7638,18.2648,107.0,89.5,17.5,0.886,87.5,1.964,12.129,18.366,1
5,112.268,91.9702,20.2975,111.6,92.1,19.5,0.901,75.0,1.634,87.758,28.984,4,117.599,94.8962,22.7026,115.8,94.3,21.5,0.914,73.33333,2.003,75.457,30.926,0
6,106.604,89.2115,17.3928,106.7,89.5,17.2,0.883,75.75758,1.941,51.85,29.253,14,105.808,98.4546,7.35379,103.7,98.2,5.5,0.652,58.82353,1.364,24.434,13.908,0
10,108.997,90.9613,18.0357,109.0,90.6,18.4,0.893,63.63636,1.267,83.706,33.163,2,117.429,91.9581,25.4713,116.2,91.5,24.7,0.94,79.41176,1.975,77.427,30.606,1
1,118.167,90.5783,27.5886,116.7,89.8,26.9,0.953,87.5,1.804,56.087,28.835,8,112.378,95.585,16.7934,111.2,93.9,17.3,0.875,80.64516,1.25,51.509,22.1,0
5,110.745,90.7154,20.0295,109.2,90.6,18.6,0.895,87.5,1.671,31.589,20.638,13,108.952,94.3666,14.5856,106.2,94.6,11.6,0.791,87.5,1.736,12.64,9.836,0
6,114.769,94.9437,19.8256,114.3,94.7,19.6,0.897,75.0,1.45,54.813,27.451,3,111.307,92.5315,18.7753,110.0,92.3,17.7,0.883,75.0,1.44,68.381,29.605,0
7,117.315,92.8309,24.4842,116.4,92.5,23.9,0.934,84.84848,1.561,27.091,21.607,2,115.425,90.4885,24.9367,115.5,90.1,25.4,0.946,78.125,1.717,43.295,35.3,1
1,114.384,89.4743,24.9097,114.0,89.1,24.9,0.945,94.11765,0.851,90.246,24.373,9,106.69,91.7943,14.8954,106.3,91.2,15.1,0.853,65.51724,1.84,78.599,30.998,0
12,115.443,101.891,13.552,114.0,100.9,13.1,0.803,86.2069,2.416,1.23,16.574,4,115.399,89.8348,25.564,114.9,89.1,25.8,0.949,74.19355,1.925,73.327,31.074,0
11,111.513,93.6021,17.9107,111.3,93.3,18.0,0.884,72.72727,1.502,80.577,24.044,3,114.142,96.7568,17.3849,114.4,96.5,17.9,0.876,87.87879,1.508,49.461,21.234,0
10,110.105,90.4261,19.6787,110.5,90.2,20.3,0.912,68.75,1.738,48.074,29.614,2,117.329,91.5966,25.7322,116.7,92.4,24.3,0.936,81.81818,1.753,69.372,34.312,1
1,119.296,87.7467,31.5489,119.1,88.0,31.1,0.97,85.29412,2.027,88.055,31.735,8,119.968,97.7354,22.2322,119.5,96.7,22.8,0.919,69.69697,2.356,54.719,28.292,0
5,112.093,91.9447,20.1487,111.1,91.7,19.4,0.901,70.96774,1.698,77.137,35.891,4,110.762,88.1665,22.5959,109.8,87.3,22.5,0.933,84.375,1.783,73.138,29.198,1
11,107.842,90.1999,17.6423,106.6,89.5,17.1,0.882,76.47059,1.96,4.171,20.316,3,118.384,94.9837,23.4007,117.9,95.2,22.7,0.921,77.41935,1.704,62.004,33.152,1
10,116.442,97.0364,19.4058,115.2,97.3,17.9,0.875,83.33333,1.478,22.783,17.876,2,118.572,95.5965,22.9755,118.0,95.1,22.9,0.923,77.41935,1.602,89.439,33.157,0
9,108.029,89.7638,18.2648,107.0,89.5,17.5,0.886,87.5,1.964,12.129,18.366,5,112.268,91.9702,20.2975,111.6,92.1,19.5,0.901,75.0,1.634,87.758,28.984,1
6,106.604,89.2115,17.3928,106.7,89.5,17.2,0.883,75.75758,1.941,51.85,29.253,2,117.429,91.9581,25.4713,116.2,91.5,24.7,0.94,79.41176,1.975,77.427,30.606,0
1,118.167,90.5783,27.5886,116.7,89.8,26.9,0.953,87.5,1.804,56.087,28.835,5,110.745,90.7154,20.0295,109.2,90.6,18.6,0.895,87.5,1.671,31.589,20.638,1
6,114.769,94.9437,19.8256,114.3,94.7,19.6,0.897,75.0,1.45,54.813,27.451,2,115.425,90.4885,24.9367,115.5,90.1,25.4,0.946,78.125,1.717,43.295,35.3,1
1,114.384,89.4743,24.9097,114.0,89.1,24.9,0.945,94.11765,0.851,90.246,24.373,12,115.443,101.891,13.552,114.0,100.9,13.1,0.803,86.2069,2.416,1.23,16.574,0
11,111.513,93.6021,17.9107,111.3,93.3,18.0,0.884,72.72727,1.502,80.577,24.044,2,117.329,91.5966,25.7322,116.7,92.4,24.3,0.936,81.81818,1.753,69.372,34.312,1
1,119.296,87.7467,31.5489,119.1,88.0,31.1,0.97,85.29412,2.027,88.055,31.735,4,110.762,88.1665,22.5959,109.8,87.3,22.5,0.933,84.375,1.783,73.138,29.198,0
3,118.384,94.9837,23.4007,117.9,95.2,22.7,0.921,77.41935,1.704,62.004,33.152,10,116.442,97.0364,19.4058,115.2,97.3,17.9,0.875,83.33333,1.478,22.783,17.876,0
5,112.268,91.9702,20.2975,111.6,92.1,19.5,0.901,75.0,1.634,87.758,28.984,6,106.604,89.2115,17.3928,106.7,89.5,17.2,0.883,75.75758,1.941,51.85,29.253,0
5,110.745,90.7154,20.0295,109.2,90.6,18.6,0.895,87.5,1.671,31.589,20.638,2,115.425,90.4885,24.9367,115.5,90.1,25.4,0.946,78.125,1.717,43.295,35.3,0
1,114.384,89.4743,24.9097,114.0,89.1,24.9,0.945,94.11765,0.851,90.246,24.373,2,117.329,91.5966,25.7322,116.7,92.4,24.3,0.936,81.81818,1.753,69.372,34.312,1
1,119.296,87.7467,31.5489,119.1,88.0,31.1,0.97,85.29412,2.027,88.055,31.735,3,118.384,94.9837,23.4007,117.9,95.2,22.7,0.921,77.41935,1.704,62.004,33.152,0
5,112.268,91.9702,20.2975,111.6,92.1,19.5,0.901,75.0,1.634,87.758,28.984,5,110.745,90.7154,20.0295,109.2,90.6,18.6,0.895,87.5,1.671,31.589,20.638,1
2,117.329,91.5966,25.7322,116.7,92.4,24.3,0.936,81.81818,1.753,69.372,34.312,1,119.296,87.7467,31.5489,119.1,88.0,31.1,0.97,85.29412,2.027,88.055,31.735,1
5,110.745,90.7154,20.0295,109.2,90.6,18.6,0.895,87.5,1.671,31.589,20.638,1,119.296,87.7467,31.5489,119.1,88.0,31.1,0.97,85.29412,2.027,88.055,31.735,1
1,109.217,83.849,25.3676,109.9,84.6,25.3,0.953,84.84848,1.718,81.722,31.05,16,102.308,102.325,-0.01708,99.9,102.2,-2.3,0.435,53.125,1.595,2.346,13.25,0
8,113.731,97.2667,16.4647,111.7,95.1,16.6,0.864,68.75,0.969,73.284,32.583,9,110.158,98.4844,11.6737,108.9,97.5,11.4,0.781,78.78788,1.782,12.159,16.254,1
5,110.948,91.91,19.0381,110.0,92.1,17.9,0.885,75.0,2.367,29.961,25.174,12,117.23,101.217,16.0133,116.3,99.8,16.5,0.853,59.375,1.402,80.614,33.867,1
4,111.358,91.0587,20.299,110.3,90.1,20.2,0.911,80.0,1.3,81.319,28.789,13,104.438,92.7341,11.7042,102.1,91.6,10.5,0.777,68.75,1.997,14.271,20.688,1
6,114.693,89.6619,25.031,113.7,88.9,24.8,0.944,67.64706,1.269,71.035,35.237,11,103.115,93.6967,9.41849,101.2,91.6,9.6,0.759,78.78788,1.557,49.618,18.192,1
3,114.807,91.6765,23.1309,114.4,90.6,23.8,0.936,78.125,0.883,78.001,30.532,14,113.637,101.211,12.4256,111.7,101.1,10.6,0.759,80.0,2.33,0.2,12.589,0
7,113.378,101.263,12.1159,112.3,99.3,13.0,0.805,66.66667,1.241,56.026,26.908,10,109.428,91.7696,17.6587,107.9,90.1,17.8,0.888,63.63636,1.457,70.272,35.137,1
2,112.732,89.9494,22.7829,112.0,89.8,22.2,0.927,81.25,1.56,86.671,32.393,15,101.428,99.9183,1.5095,101.3,99.6,1.7,0.549,70.58824,2.229,0.2,11.063,0
1,114.597,86.5571,28.0401,114.7,87.1,27.6,0.96,87.09677,2.167,82.019,32.844,16,104.271,108.116,-3.84568,102.5,106.0,-3.5,0.405,50.0,2.468,7.512,16.373,0
8,114.296,92.6399,21.6562,113.8,92.5,21.3,0.916,77.41935,1.662,31.099,22.349,9,112.024,97.6525,14.3716,110.6,96.2,14.4,0.833,70.96774,1.701,64.074,27.139,1
5,110.175,88.2115,21.9637,108.9,87.1,21.8,0.929,73.52941,1.506,71.088,29.523,12,110.659,100.806,9.85203,108.6,99.8,8.8,0.726,68.75,1.448,10.427,18.798,0
4,112.741,90.8054,21.9358,111.5,90.1,21.4,0.921,75.0,1.453,81.01,31.603,13,107.733,95.9223,11.8111,107.2,95.2,12.0,0.797,64.70588,1.102,54.918,22.65,0
6,117.058,96.076,20.9824,116.4,94.8,21.6,0.914,72.72727,2.408,52.618,29.86,11,117.04,101.747,15.293,115.1,100.6,14.5,0.825,87.87879,1.472,10.03,13.773,0
3,114.53,91.046,23.484,114.5,90.2,24.3,0.94,82.35294,1.814,42.029,27.671,14,108.108,102.611,5.49712,106.3,100.8,5.5,0.648,67.85714,1.919,0.507,11.397,0
7,116.839,98.6172,18.2213,115.7,97.1,18.6,0.882,68.75,1.558,60.144,32.972,10,108.705,95.4167,13.2883,107.4,94.1,13.3,0.821,60.60606,1.577,71.963,31.613,1
2,110.759,81.3187,29.4398,109.4,81.8,27.6,0.966,91.17647,1.813,77.707,22.225,15,101.374,96.2591,5.11477,100.8,96.1,4.7,0.634,55.17241,2.441,6.747,16.261,0
1,121.48,92.002,29.4777,121.0,91.6,29.4,0.961,87.09677,1.955,58.631,32.564,16,106.255,101.161,5.09407,103.9,99.9,4.0,0.611,68.75,1.917,3.021,8.955,0
8,115.065,97.2997,17.7655,114.9,96.3,18.6,0.884,66.66667,1.766,70.135,33.197,9,114.801,98.2193,16.5817,114.1,96.3,17.8,0.876,63.63636,1.34,51.315,31.113,0
5,105.685,89.7283,15.9569,104.0,89.6,14.4,0.847,73.52941,1.372,81.218,32.5,12,113.854,95.8886,17.9651,112.7,94.8,17.9,0.88,61.29032,1.897,78.997,31.289,1
4,111.158,92.0625,19.0951,109.5,90.6,18.9,0.898,78.125,1.591,31.11,23.091,13,108.934,104.084,4.85027,106.9,102.8,4.1,0.611,68.96552,2.082,6.778,13.308,0
6,119.973,94.8599,25.1136,119.9,93.3,26.6,0.947,75.75758,1.838,79.037,29.438,11,109.286,96.5255,12.7601,107.9,95.3,12.6,0.807,72.72727,1.319,31.467,14.657,0
3,113.638,91.9303,21.7081,112.4,91.0,21.4,0.919,78.78788,2.046,64.785,31.499,14,104.705,100.204,4.50143,103.0,99.4,3.6,0.601,77.41935,2.575,8.688,11.588,0
7,110.7,92.1925,18.5075,109.8,90.8,19.0,0.899,66.66667,1.873,72.157,32.491,10,107.586,91.8263,15.7592,106.3,91.1,15.2,0.855,67.74194,1.224,46.808,29.811,0
2,117.869,92.541,25.3284,116.7,90.5,26.2,0.949,82.35294,1.702,93.797,31.839,15,101.747,102.618,-0.87142,100.8,101.9,-1.1,0.469,73.33333,1.92,1.026,8.089,0
1,122.645,94.0872,28.5574,121.8,93.1,28.7,0.957,87.09677,2.031,92.496,28.827,16,101.326,101.791,-0.46529,99.6,101.2,-1.6,0.454,62.06897,2.195,0.657,11.592,0
